"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2500",0.06219416,-1.738916,0.01966921,0.02081028,79,"Simulation 5"
"2501",0.07097436,-1.808736,0.02225002,0.02416012,78,"Simulation 5"
"2502",0.1021308,-1.851999,0.02161525,0.02336917,78,"Simulation 5"
"2503",0.08605025,-1.797493,0.0228136,0.02449539,79,"Simulation 5"
"2504",0.02912702,-1.789553,0.01930059,0.02071451,79,"Simulation 5"
"2505",0.02313585,-1.720568,0.01860801,0.0196104,80,"Simulation 5"
"2506",0.07343453,-1.808833,0.02164269,0.02347452,78,"Simulation 5"
"2507",0.07797864,-1.811546,0.02050624,0.02166167,80,"Simulation 5"
"2508",0.05883686,-1.813485,0.02188682,0.02419173,77,"Simulation 5"
"2509",0.03002396,-1.755704,0.02047665,0.02175504,80,"Simulation 5"
"2510",0.04304183,-1.753615,0.01971907,0.020933,80,"Simulation 5"
"2511",0.02994682,-1.775904,0.01901112,0.0201728,80,"Simulation 5"
"2512",0.09241655,-1.863358,0.02078809,0.02257479,79,"Simulation 5"
"2513",0.03428907,-1.84805,0.0223752,0.0251602,76,"Simulation 5"
"2514",0.07631806,-1.773889,0.01926752,0.02036745,79,"Simulation 5"
"2515",0.06909523,-1.824649,0.02269813,0.02475972,78,"Simulation 5"
"2516",0.06031915,-1.754216,0.01926357,0.02032405,80,"Simulation 5"
"2517",0.1170982,-1.854103,0.01980382,0.02142047,79,"Simulation 5"
"2518",0.07658399,-1.788784,0.01896437,0.02016584,79,"Simulation 5"
"2519",0.04116087,-1.790965,0.02041942,0.02218141,79,"Simulation 5"
"2520",0.07809468,-1.753841,0.01864088,0.01975224,79,"Simulation 5"
"2521",0.1158897,-1.831873,0.01961474,0.0210788,79,"Simulation 5"
"2522",0.1047241,-1.765393,0.01926457,0.0206209,79,"Simulation 5"
"2523",0.04165349,-1.750823,0.02003019,0.02100161,80,"Simulation 5"
"2524",0.05494967,-1.754652,0.02048636,0.02210647,78,"Simulation 5"
"2525",0.02903457,-1.755583,0.02148241,0.02273249,80,"Simulation 5"
"2526",0.06732296,-1.79977,0.02174992,0.02371185,78,"Simulation 5"
"2527",0.07822609,-1.791445,0.02051066,0.02178647,79,"Simulation 5"
"2528",0.05588387,-1.833485,0.02299835,0.02518058,78,"Simulation 5"
"2529",0.09773872,-1.787,0.01960915,0.02138036,79,"Simulation 5"
"2530",0.08252452,-1.781568,0.01935965,0.02069771,79,"Simulation 5"
"2531",0.05282773,-1.72723,0.01906757,0.01992933,80,"Simulation 5"
"2532",0.1060169,-1.777183,0.01893304,0.02007704,80,"Simulation 5"
"2533",0.08247617,-1.735061,0.0181509,0.01910527,80,"Simulation 5"
"2534",0.08575195,-1.772995,0.0195618,0.02061559,81,"Simulation 5"
"2535",0.03901932,-1.739149,0.01959321,0.02051224,80,"Simulation 5"
"2536",0.0509218,-1.765432,0.02136527,0.02259434,80,"Simulation 5"
"2537",0.0523642,-1.83265,0.02473416,0.02662963,79,"Simulation 5"
"2538",0.04765833,-1.827178,0.02057923,0.02236313,78,"Simulation 5"
"2539",0.05696329,-1.819449,0.02055033,0.02212348,79,"Simulation 5"
"2540",0.07921495,-1.780199,0.01898159,0.01979384,81,"Simulation 5"
"2541",0.04390479,-1.851863,0.02015391,0.02219211,78,"Simulation 5"
"2542",0.09803415,-1.756364,0.0186453,0.01969163,80,"Simulation 5"
"2543",0.05305765,-1.765062,0.02162261,0.02335744,78,"Simulation 5"
"2544",0.05538252,-1.79433,0.01933469,0.02073425,79,"Simulation 5"
"2545",0.04733842,-1.810079,0.02053746,0.02236971,77,"Simulation 5"
