"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X1638",-0.10968468278597,-2.75199580878949,0.0396429068369417,0.0728733922280004,100,"Simulation 3",1,100,0.481567,0.187873905733488,0.50355,0.4832175,0.19177431,0.0329,0.884,0.8511,-0.0783593558942351,-0.528157608446047,0.0187873905733488
"X1639",0.0493843381766055,-2.36348459536372,0.0485878218912398,0.0808407519300418,100,"Simulation 3",1,100,0.509245,0.191660389554656,0.50665,0.5008275,0.20118882,0.054,0.9914,0.9374,0.330474259857854,-0.166321891696698,0.0191660389554656
"X1640",-0.0212121850382429,-2.46782023097695,0.0328121996873091,0.0527090571601471,100,"Simulation 3",1,100,0.511438,0.210045299962564,0.51835,0.51126,0.20430228,0.07,0.9486,0.8786,-0.0215766313570932,-0.620341971615615,0.0210045299962564
"X1641",0.00924076766610062,-2.39281281608552,0.0387550981979131,0.0652213307472519,100,"Simulation 3",1,100,0.485893,0.20143138153142,0.4613,0.4757325,0.21134463,0.056,0.9508,0.8948,0.368835185834087,-0.445683047236564,0.020143138153142
"X1642",-0.0220434112548682,-2.82593954559903,0.0329282467550931,0.0626854899358783,100,"Simulation 3",1,100,0.484857,0.186114547792482,0.46925,0.4781275,0.18984693,0.1585,0.9644,0.8059,0.273389433392351,-0.688927853887188,0.0186114547792482
"X1643",-0.00489517047146604,-2.24119704609361,0.0436946857728949,0.0678640772005961,100,"Simulation 3",1,100,0.501124,0.204711521153376,0.4716,0.491905,0.22031436,0.114,0.9936,0.8796,0.396180264664728,-0.561238896889014,0.0204711521153376
"X1644",0.0195400243242094,-2.39402568960995,0.046230312276788,0.0723261661280169,100,"Simulation 3",1,100,0.505669,0.205427442864429,0.5124,0.50836375,0.170499,0.0185,0.9833,0.9648,-0.0716242755683631,-0.265095679404967,0.0205427442864429
"X1645",0.0492942874433908,-2.666479195998,0.0435325824043388,0.0797717691037028,100,"Simulation 3",1,100,0.496345,0.185500808010982,0.48405,0.49554375,0.19837188,0.0895,0.9801,0.8906,0.0766990016054694,-0.369663407408649,0.0185500808010982
"X1646",0.0105834714209515,-2.53784233577629,0.0493021721423455,0.0874189409779886,100,"Simulation 3",1,100,0.49788,0.182677251407553,0.5101,0.50128875,0.18547326,0.012,0.9746,0.9626,-0.134016488293003,-0.0350612267173123,0.0182677251407553
"X1647",0.0414936835601342,-2.16174656576485,0.0540359858047302,0.0802613738176264,100,"Simulation 3",1,100,0.496407,0.206155172142273,0.5133,0.49205375,0.192738,0.0564,0.9987,0.9423,0.140045611211042,-0.210400043832694,0.0206155172142273
"X1648",-0.0160489029358697,-2.45381750504238,0.0544054136273158,0.0832649736463381,100,"Simulation 3",1,100,0.504505,0.205444239713147,0.4788,0.49939125,0.22772736,0.0308,0.9988,0.968,0.189067956774031,-0.623552976164886,0.0205444239713147
"X1649",0.0291466329854394,-2.24931023056441,0.0470889103509376,0.0760868556670284,100,"Simulation 3",1,100,0.510676,0.199512621367292,0.53415,0.51557125,0.16130688,0.0137,0.9643,0.9506,-0.274367834495169,-0.140289074840945,0.0199512621367292
"X1650",-0.0485059986454254,-2.72071444311859,0.0465833458785601,0.0842265813188126,100,"Simulation 3",1,100,0.489092,0.18715888333745,0.48275,0.488535,0.17739309,0.0373,0.9149,0.8776,0.015169752783957,-0.169915498450642,0.018715888333745
"X1651",-0.0820204003107441,-2.70748507173457,0.0363617254143247,0.0673795550020351,100,"Simulation 3",1,100,0.481723,0.188250136547364,0.50705,0.48593125,0.23121147,0.0364,0.8596,0.8232,-0.201619536370956,-0.838103076648956,0.0188250136547364
"X1652",0.0848802471396904,-2.37399623291323,0.041709349629237,0.0662243110066364,100,"Simulation 3",1,100,0.508237,0.209330600085901,0.50285,0.50577,0.22424325,0.0433,0.9736,0.9303,0.0812010733820998,-0.642490284411282,0.0209330600085901
"X1653",0.0121884315916351,-2.07253274787021,0.0609971248648414,0.0838940440077411,100,"Simulation 3",1,100,0.483677,0.203840626423704,0.49055,0.47758625,0.18843846,0.0229,0.9998,0.9769,0.248715871656686,-0.221840145829284,0.0203840626423704
"X1654",0.0536854912704607,-2.7060998217397,0.0304317810353254,0.0581468595249408,100,"Simulation 3",1,100,0.509685,0.184708537193388,0.50385,0.50783875,0.2142357,0.0966,0.9585,0.8619,0.0941050031186802,-0.648379919762794,0.0184708537193388
"X1655",-0.0301371209382636,-2.42793139099576,0.0414280841030463,0.0678338491104636,100,"Simulation 3",1,100,0.478798,0.199949574946315,0.4987,0.48432375,0.17576223,0.025,0.8898,0.8648,-0.269445803996939,-0.329753325941341,0.0199949574946315
"X1656",-0.0387315233540393,-1.98357859038288,0.0469502956409762,0.060533480771806,100,"Simulation 3",1,100,0.453384,0.223180521995043,0.46205,0.454645,0.21631134,0.0099,0.998,0.9881,0.0125355847001593,-0.505104588788574,0.0223180521995043
"X1657",-0.0142921977763124,-2.41938298045265,0.0418195604583971,0.0634424992332674,100,"Simulation 3",1,100,0.487254,0.214696717461839,0.4617,0.48588125,0.23892099,0.0086,0.968,0.9594,0.0501366392459022,-0.659036613707979,0.0214696717461839
"X1658",-0.1103295470301,-2.57447606103439,0.0430927067034758,0.0757674086523242,100,"Simulation 3",1,100,0.468174,0.188575938469618,0.44705,0.4627325,0.20281968,0.0187,0.9825,0.9638,0.218979377862216,-0.49374328941515,0.0188575938469617
"X1659",-0.0240674481751834,-2.5703275050339,0.0450560156427554,0.081134644284101,100,"Simulation 3",1,100,0.476508,0.186551528711631,0.4623,0.46737125,0.14188482,0.0779,0.9549,0.877,0.410058071748837,0.128458724514354,0.0186551528711631
"X1660",0.0642136202186102,-2.63694064048748,0.0396849680343394,0.0684725942074087,100,"Simulation 3",1,100,0.510333,0.198000593333975,0.49015,0.5068875,0.21023268,0.0656,0.9499,0.8843,0.143173597693144,-0.533142151228894,0.0198000593333975
"X1661",-0.101748780353353,-2.43121759479576,0.0432349719045899,0.074495349867357,100,"Simulation 3",1,100,0.459191,0.187245185286915,0.45255,0.4550975,0.192738,0.041,0.9891,0.9481,0.216277936525502,-0.183178695167013,0.0187245185286915
"X1662",0.066673555168388,-2.50961023077114,0.0370273762878086,0.0658096414255158,100,"Simulation 3",1,100,0.522991,0.187453499739659,0.51015,0.51672,0.18465783,0.1132,0.9584,0.8452,0.283038049325756,-0.224716453005739,0.0187453499739659
"X1663",-0.0651929617654732,-2.47312838489769,0.0381661271685474,0.0671959902572004,100,"Simulation 3",1,100,0.463778,0.188530494588804,0.45665,0.46273125,0.18339762,0.0209,0.9313,0.9104,0.038051365392237,-0.404545393267439,0.0188530494588804
"X1664",0.0683458859222941,-2.64274241890283,0.0357098010262572,0.0662474360400493,100,"Simulation 3",1,100,0.535584,0.18213607728977,0.54145,0.5377775,0.18413892,0.0856,0.9758,0.8902,-0.12100629421402,-0.322656847421295,0.018213607728977
"X1665",-0.0176034204928769,-2.03942041411762,0.0549894048407034,0.0746501176619576,100,"Simulation 3",1,100,0.495528,0.212778147412185,0.4849,0.491705,0.17680005,0.0069,0.9979,0.991,0.165188280084278,-0.125959976443577,0.0212778147412185
"X1666",-0.0731204300070494,-2.53568942877634,0.0455980884261571,0.0792001800261257,100,"Simulation 3",1,100,0.466395,0.18571918161351,0.45135,0.4617725,0.1905141,0.0175,0.9896,0.9721,0.220248427183253,-0.217431861852291,0.018571918161351
"X1667",0.00442851825616787,-2.50742639158941,0.0367767054239893,0.0615122789372372,100,"Simulation 3",1,100,0.50236,0.200440916506838,0.5143,0.5072025,0.22209348,0.0086,0.9137,0.9051,-0.179748060760609,-0.620742927582109,0.0200440916506837
"X1668",0.0848436850132518,-2.56926451072672,0.0528043300257265,0.0878517411768104,100,"Simulation 3",1,100,0.534295,0.19172137210077,0.52875,0.53231375,0.20081817,0.0469,0.9846,0.9377,0.0585743410291317,-0.274186380501232,0.019172137210077
"X1669",-0.0151935086912654,-2.58838385755022,0.0361077207114289,0.0651138264343263,100,"Simulation 3",1,100,0.481542,0.191015215523832,0.44515,0.4726775,0.18702999,0.0712,0.9619,0.8907,0.417669439583864,-0.413455437886415,0.0191015215523832
"X1670",0.0397105845218911,-2.21823687147139,0.0460824831938658,0.0721579430370132,100,"Simulation 3",1,100,0.502991,0.202005036488367,0.5002,0.50355125,0.20296794,0.0363,0.9898,0.9535,0.0597071418692468,-0.1828201055683,0.0202005036488367
"X1671",0.00557214137958307,-2.40745620934772,0.0391767060967575,0.0619158047226234,100,"Simulation 3",1,100,0.489136,0.210288104689108,0.4956,0.48819625,0.23632644,0.0101,0.9625,0.9524,-0.0135364054236632,-0.77510951140738,0.0210288104689108
"X1672",0.0427563723556872,-2.44562620584064,0.0462693877407087,0.0789642104938213,100,"Simulation 3",1,100,0.515304,0.19205363303941,0.51125,0.51052375,0.20541423,0.0383,0.9758,0.9375,0.135297256271463,-0.27012568503863,0.019205363303941
"X1673",-0.0384880470330024,-2.42391290292557,0.0440298509344727,0.0724824592864555,100,"Simulation 3",1,100,0.498229,0.199619544343329,0.4771,0.50108375,0.21549591,0.0059,0.9012,0.8953,-0.113157283768263,-0.545323466106683,0.0199619544343329
"X1674",0.0388544467408084,-2.78984604692856,0.0436859785267826,0.0894938009720696,100,"Simulation 3",1,100,0.499842,0.169417457140161,0.5012,0.49822125,0.15011325,0.0824,0.9387,0.8563,0.119907733133449,0.137359249466217,0.0169417457140161
"X1675",-0.0169574194505622,-2.66812208000384,0.0248738383338227,0.0448981232687013,100,"Simulation 3",1,100,0.505169,0.196624481194612,0.51235,0.50859125,0.21823872,0.0622,0.9212,0.859,-0.0844366472202738,-0.862370431634359,0.0196624481194612
"X1676",-0.0109840946261781,-2.47443537506046,0.0458614281362767,0.0808850448737829,100,"Simulation 3",1,100,0.494634,0.186817254313115,0.4774,0.49672875,0.19703754,0.0272,0.9426,0.9154,-0.0841624902758096,-0.0824054599858175,0.0186817254313115
"X1677",0.0649306799583897,-2.35945169365698,0.0441049548606946,0.0720807537292242,100,"Simulation 3",1,100,0.4983,0.199176118198458,0.50125,0.50074,0.20585901,0.0038,0.9357,0.9319,-0.104366232014047,-0.493943560163591,0.0199176118198458
"X1678",0.138863638080448,-2.54280385033877,0.0458067130816198,0.0831161393817425,100,"Simulation 3",1,100,0.538508,0.180228627912416,0.5551,0.53783375,0.17635527,0.1323,0.9902,0.8579,0.0597825353959334,-0.397651541092036,0.0180228627912416
"X1679",-0.0495032594923957,-2.46630614615056,0.0414968226410077,0.0711258025831223,100,"Simulation 3",1,100,0.476948,0.193979774265882,0.479,0.47886625,0.20407989,0.0406,0.9705,0.9299,-0.0429225854303607,-0.344815137710797,0.0193979774265882
"X1680",0.00731635345529262,-2.60113730581566,0.0348707651889788,0.06470322462851,100,"Simulation 3",1,100,0.495119,0.18753621263504,0.5007,0.48890125,0.20548836,0.0481,0.9474,0.8993,0.215153707695941,-0.479710517973926,0.018753621263504
"X1681",0.126111178825285,-3.11745359788777,0.0252666045052745,0.0538232868460958,100,"Simulation 3",1,100,0.524606,0.170164031273927,0.5242,0.52358875,0.17776374,0.1565,0.8574,0.7009,0.035365767569161,-0.727868897141497,0.0170164031273927
"X1682",0.0142499181975793,-2.27973523365795,0.0494354462509792,0.0753517789172038,100,"Simulation 3",1,100,0.501541,0.206676703126287,0.5129,0.50177375,0.21164115,0.0092,0.9443,0.9351,-0.0663026307848602,-0.374274521802573,0.0206676703126287
"X1683",0.0445247640715179,-2.61885005756557,0.0260165243629277,0.0513450467650274,100,"Simulation 3",1,100,0.514105,0.180725375329196,0.50495,0.50975875,0.19777884,0.0949,0.9139,0.819,0.188193283573282,-0.65854917561645,0.0180725375329196
"X1684",0.0601961786762054,-2.68175658847182,0.0433947792112808,0.0783188526000944,100,"Simulation 3",1,100,0.537726,0.186756880592081,0.5442,0.54766875,0.18317523,0.028,0.931,0.903,-0.45533500766264,-0.272832190411636,0.0186756880592081
"X1685",-0.00844296777003779,-2.26988636879259,0.0478328867499611,0.0758505306857245,100,"Simulation 3",1,100,0.517727,0.202023888403967,0.52235,0.519365,0.20155947,0.014,0.9741,0.9601,-0.076041866588258,-0.280653057987183,0.0202023888403967
"X1686",0.0385568171537736,-2.60824484953819,0.0410774791925593,0.0708580391182817,100,"Simulation 3",1,100,0.495038,0.196312593327555,0.5015,0.49779125,0.20348685,0.0297,0.9503,0.9206,-0.109566950689404,-0.437228077321826,0.0196312593327555
"X1687",-0.0277494520877279,-2.31505263766415,0.0429589846097011,0.0686675511907721,100,"Simulation 3",1,100,0.506872,0.205538796789946,0.49235,0.50784125,0.19310865,0.0158,0.944,0.9282,-0.00625882754525144,-0.40780620039909,0.0205538796789946
"X1688",-0.0177007904202813,-2.56344368434879,0.0392502400383919,0.0718888887852189,100,"Simulation 3",1,100,0.504862,0.186393642747186,0.49615,0.5069075,0.18028416,0.0307,0.9407,0.91,-0.0459693239674177,-0.286171943065073,0.0186393642747186
"X1689",-0.0515844295952447,-2.31419675312318,0.0444770299451004,0.0673295777711088,100,"Simulation 3",1,100,0.480735,0.211298932471597,0.48,0.47591625,0.23121147,0.0244,0.9844,0.96,0.14635712414006,-0.441890142995656,0.0211298932471597
"X1690",-0.00179828740516617,-2.49487404711362,0.0516686272774743,0.0895107784073925,100,"Simulation 3",1,100,0.495747,0.186297259724367,0.4718,0.495935,0.17131443,0.0423,0.9881,0.9458,0.0814600849406164,0.0639907186890381,0.0186297259724367
"X1691",-0.0501474973064214,-2.63593393452744,0.0490286920364005,0.0855103880228425,100,"Simulation 3",1,100,0.50563,0.189725004342409,0.5119,0.51138875,0.16871988,0.0186,0.8685,0.8499,-0.248134970200946,-0.0995336723009403,0.0189725004342409
"X1692",0.0694017756375455,-2.72001278716016,0.0386948449010345,0.0714126237651471,100,"Simulation 3",1,100,0.519397,0.187617746708029,0.5214,0.51638625,0.17917221,0.1086,0.9637,0.8551,0.0913810339593443,-0.560487484779308,0.0187617746708029
"X1693",-0.0593893394592636,-2.27446569810901,0.052067793580267,0.074702156245386,100,"Simulation 3",1,100,0.498955,0.217725448174595,0.4925,0.50193625,0.25196787,0.0081,0.9816,0.9735,-0.0740745962516745,-0.596271335444505,0.0217725448174595
"X1694",0.0280104618629003,-2.40093774526358,0.0472760471345607,0.0771696422009916,100,"Simulation 3",1,100,0.516139,0.196717465907146,0.5442,0.51818875,0.19147779,0.0094,0.9664,0.957,-0.165450183637305,-0.243586072419122,0.0196717465907146
"X1695",0.026087574622268,-2.75871461974527,0.0365668297553782,0.0689118702104869,100,"Simulation 3",1,100,0.501756,0.185427995401956,0.4809,0.4979225,0.19155192,0.0684,0.9225,0.8541,0.0901534885894369,-0.439691259440268,0.0185427995401956
"X1696",-0.0657647849534559,-2.38210126966291,0.0443656729691155,0.0736642965402285,100,"Simulation 3",1,100,0.494763,0.195390801172492,0.4733,0.49467625,0.19266387,0.0069,0.9256,0.9187,0.0038572328679401,-0.351640777333042,0.0195390801172492
"X1697",-0.0527343658474094,-2.75857472785351,0.0365609315334558,0.0694816546692313,100,"Simulation 3",1,100,0.488933,0.181797068047054,0.4665,0.48904125,0.19829775,0.0304,0.8459,0.8155,-0.0581672092549513,-0.500056539740686,0.0181797068047054
"X1698",-0.048096121354096,-2.38117933240906,0.0376647579674263,0.0623609645659984,100,"Simulation 3",1,100,0.465332,0.198231267794244,0.48085,0.46480125,0.21045507,0.0509,0.9889,0.938,0.0584238243265335,-0.587836228737205,0.0198231267794244
"X1699",0.0495794897021953,-2.24711771016835,0.047722528824178,0.0668186881041057,100,"Simulation 3",1,100,0.513776,0.223768681120717,0.51895,0.514465,0.24344292,0.0094,0.984,0.9746,-0.0590060851232575,-0.652940320774376,0.0223768681120717
"X1700",0.0132323379124014,-2.21064938029794,0.0566511352068688,0.0921427737508744,100,"Simulation 3",1,100,0.471265,0.190687959912407,0.45185,0.45283875,0.16931292,0.0529,0.9827,0.9298,0.782844231549146,0.610664581629884,0.0190687959912407
"X1701",-0.0718168349209263,-2.66540706826959,0.0459293550104121,0.0778091305144937,100,"Simulation 3",1,100,0.483889,0.197922164016795,0.48735,0.48676375,0.200151,0.0303,0.8953,0.865,-0.133271023171417,-0.434895610461127,0.0197922164016795
"X1702",-0.017872590867673,-2.29999911279106,0.044615131461357,0.0689926852819118,100,"Simulation 3",1,100,0.478464,0.206635234423006,0.4885,0.47523625,0.21905415,0.0559,0.9937,0.9378,0.0836221872689919,-0.47742337416897,0.0206635234423006
"X1703",-0.0604752321273873,-2.59227098074832,0.0240651855809332,0.0450796919348044,100,"Simulation 3",1,100,0.488013,0.189346400346673,0.46855,0.484865,0.19162605,0.0593,0.917,0.8577,0.140931824419702,-0.686101161929086,0.0189346400346673
"X1704",0.0027163179751316,-2.40005569725547,0.0409836268556175,0.0664219710088564,100,"Simulation 3",1,100,0.494103,0.204938416694806,0.50955,0.4915775,0.22765323,0.0569,0.9786,0.9217,0.0650399809820369,-0.510479038322108,0.0204938416694805
"X1705",-0.0346280921969776,-2.58969883355394,0.0338639395238438,0.0587755678716419,100,"Simulation 3",1,100,0.465737,0.196028733543701,0.42485,0.4656025,0.25515546,0.034,0.9218,0.8878,-0.0126292178808303,-0.816995693382784,0.0196028733543701
"X1706",-0.0133832390287654,-2.5759037206023,0.0396910070491097,0.0715549273855771,100,"Simulation 3",1,100,0.505568,0.188268292807811,0.5157,0.50865875,0.20407989,0.0814,0.9859,0.9045,-0.0540753331966992,-0.456161303113524,0.0188268292807811
"X1707",-0.0634039441811722,-2.36064884210453,0.0367598953586234,0.0585047800721364,100,"Simulation 3",1,100,0.486716,0.210993112875298,0.48355,0.49411125,0.24070011,0.0238,0.9404,0.9166,-0.189593263165052,-0.819498934038939,0.0210993112875298
"X1708",-0.0779668881913334,-2.17459744612916,0.0515900432204205,0.0780531114720745,100,"Simulation 3",1,100,0.487964,0.199928760807393,0.4729,0.4855675,0.17998764,6e-04,0.9241,0.9235,0.0821527523568434,-0.251777193064778,0.0199928760807393
"X1709",0.00333236359733614,-2.77262548936177,0.0311572653129757,0.061694351341422,100,"Simulation 3",1,100,0.505378,0.179229327495093,0.49655,0.509325,0.20919486,0.054,0.8471,0.7931,-0.19494846794269,-0.588541431760103,0.0179229327495093
"X1710",-0.0718989431720757,-2.67842965014103,0.0371284451175248,0.0653536804150266,100,"Simulation 3",1,100,0.47599,0.194687758560556,0.47325,0.47670875,0.23232342,0.0485,0.9595,0.911,-0.0217462357285694,-0.680249789228581,0.0194687758560556
"X1711",0.0864922190996721,-2.35642730287223,0.0456896689929664,0.0702515742719199,100,"Simulation 3",1,100,0.545039,0.205091238082917,0.5125,0.5448225,0.18399066,0.0158,0.9556,0.9398,-0.00779302517065681,-0.339370244184011,0.0205091238082917
"X1712",0.000752460280283142,-2.7289384576631,0.0365670673359638,0.0696622831839394,100,"Simulation 3",1,100,0.502157,0.184286120456559,0.4968,0.50465,0.18184089,0.06,0.9089,0.8489,-0.140343189004241,-0.387948899919361,0.0184286120456559
"X1713",-0.0904996323951011,-2.61603045424083,0.0546819309618055,0.0849403287008262,100,"Simulation 3",1,100,0.484152,0.208577829128698,0.4762,0.4821225,0.22075914,0.0296,0.9829,0.9533,0.0823745486898778,-0.498099546405331,0.0208577829128698
"X1714",-0.00438978165532308,-2.2487279057453,0.0511430692925512,0.0737077431031332,100,"Simulation 3",1,100,0.499207,0.210390724175739,0.4751,0.49659875,0.20356098,0.0416,0.9992,0.9576,0.121364637348808,-0.395796674817379,0.0210390724175739
"X1715",0.0701651959152132,-2.35123581362653,0.0507063217843491,0.0790476987194335,100,"Simulation 3",1,100,0.550267,0.197689300178463,0.58025,0.55328125,0.20259729,0.0028,0.9608,0.958,-0.211151781924244,-0.347749339272143,0.0197689300178463
