"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X1110",-0.040682671507538,-1.54062951598847,0.0283853418070552,0.0373278204289055,100,"Simulation 2",1,100,0.490712,0.256328934934877,0.50315,0.490585,0.33084219,0.0532,0.9534,0.9002,-0.0344147513499332,-1.2900806397267,0.0256328934934877
"X1111",0.0275003871949747,-1.5151334342559,0.0219396949602741,0.0286719796789571,100,"Simulation 2",1,100,0.450623,0.254141328237227,0.4127,0.43916625,0.32046399,0.0841,0.9451,0.861,0.342073498716024,-1.17154155841025,0.0254141328237227
"X1112",-0.0188560590003277,-1.53649099586209,0.0244746225716943,0.0335789712980743,100,"Simulation 2",1,100,0.484649,0.24917380145658,0.5063,0.48472625,0.35745486,0.0681,0.9051,0.837,-0.0216111635499944,-1.28890939819524,0.024917380145658
"X1113",-0.00912996704644288,-1.61280095548111,0.024664453098176,0.0335249910212899,100,"Simulation 2",1,100,0.494743,0.252208399180463,0.4886,0.49465125,0.35478618,0.0556,0.9202,0.8646,0.0600592427862825,-1.33351907602163,0.0252208399180463
"X1114",0.018053890647867,-1.48606663938633,0.0213692306415241,0.0290711560378876,100,"Simulation 2",1,100,0.538129,0.247722769980207,0.51875,0.54298375,0.3180177,0.1059,0.9339,0.828,-0.0860556170149651,-1.27350718416348,0.0247722769980207
"X1115",0.0169641617472478,-1.56962472845445,0.0245418293362359,0.031690094528411,100,"Simulation 2",1,100,0.524399,0.263272475704614,0.4877,0.52566875,0.37635801,0.0934,0.933,0.8396,-0.0216628041488182,-1.46695193333512,0.0263272475704614
"X1116",0.0310495466527069,-1.54092105594429,0.0239594648413251,0.0327872141175566,100,"Simulation 2",1,100,0.513971,0.248583214242294,0.4754,0.5143375,0.33143523,0.0816,0.9347,0.8531,0.0474745351370375,-1.26541329157248,0.0248583214242294
"X1117",0.0141960219559213,-1.49205631960015,0.0207275110345382,0.0287189378897373,100,"Simulation 2",1,100,0.519092,0.245067774868072,0.5088,0.52177,0.28473333,0.1071,0.9195,0.8124,-0.0540264900497831,-1.16673827548837,0.0245067774868072
"X1118",-0.0173061348726004,-1.507081914188,0.0303924127428395,0.0400821744279714,100,"Simulation 2",1,100,0.488441,0.255850905168924,0.45915,0.48717125,0.34181343,0.0548,0.9094,0.8546,0.0185673306017489,-1.28715325953339,0.0255850905168924
"X1119",0.0122427151642686,-1.49646404848122,0.0254939903879087,0.0331194625918968,100,"Simulation 2",1,100,0.509436,0.260898026257483,0.5213,0.5118025,0.34922643,0.0658,0.927,0.8612,-0.0564038511517653,-1.37092221714968,0.0260898026257483
"X1120",-0.0251368481160936,-1.56612371879283,0.0274150007282591,0.0394939128419094,100,"Simulation 2",1,100,0.49206,0.237260662180189,0.50885,0.4901075,0.27138993,0.0772,0.9053,0.8281,0.0319376749630949,-1.08614500430621,0.0237260662180189
"X1121",-0.0138408562221626,-1.56652692964808,0.0371492627251438,0.050541970256035,100,"Simulation 2",1,100,0.528619,0.247313247855117,0.5506,0.53017125,0.32661678,0.1024,0.9309,0.8285,-0.0289695717596016,-1.20784262490847,0.0247313247855117
"X1122",0.0365387828194664,-1.56885689415343,0.0275215310371172,0.0403223643077205,100,"Simulation 2",1,100,0.465681,0.236123299281618,0.4223,0.4595425,0.2883657,0.0949,0.915,0.8201,0.196773171782367,-1.26996365083064,0.0236123299281618
"X1123",-0.0121572553321,-1.51820794680694,0.0275625162860855,0.035905852719102,100,"Simulation 2",1,100,0.46822,0.261216910136794,0.40095,0.46259875,0.35597226,0.0792,0.9125,0.8333,0.142924012910887,-1.43944034249482,0.0261216910136794
"X1124",0.0190849185609036,-1.52857033710618,0.0262505830912792,0.0414147717120316,100,"Simulation 2",1,100,0.493467,0.220043949262575,0.4797,0.49141625,0.24329466,0.0682,0.9173,0.8491,0.149700314244327,-0.977333062624037,0.0220043949262575
"X1125",0.0282367019033925,-1.51052933256059,0.0248753267207173,0.0336601889263308,100,"Simulation 2",1,100,0.513213,0.250132643056084,0.5147,0.51365125,0.30919623,0.0808,0.9327,0.8519,-0.0500794825133963,-1.24307126644363,0.0250132643056084
"X1126",0.0254770795555621,-1.58742437287338,0.0282046863200702,0.037404733166238,100,"Simulation 2",1,100,0.485222,0.258414855399045,0.4962,0.481405,0.34715079,0.0895,0.9336,0.8441,0.100417566874893,-1.41702796510096,0.0258414855399045
"X1127",0.00717607259264423,-1.52519587058047,0.0208157189896025,0.0295183726133061,100,"Simulation 2",1,100,0.551656,0.237218277916728,0.5857,0.55822125,0.30341409,0.1071,0.9273,0.8202,-0.182353940424035,-1.20023890753333,0.0237218277916728
"X1128",-0.00623490024258311,-1.51544354555418,0.0216038265511202,0.0292136621619344,100,"Simulation 2",1,100,0.503166,0.253008337875145,0.51175,0.5087325,0.34144278,0.0624,0.9021,0.8397,-0.161483993526837,-1.32326398573087,0.0253008337875145
"X1129",0.0112011819372581,-1.55527599208647,0.0234455973514713,0.0339755492691423,100,"Simulation 2",1,100,0.539886,0.235537069942656,0.55045,0.54753,0.29792847,0.0799,0.9252,0.8453,-0.119109458879413,-1.20298122060604,0.0235537069942656
"X1130",0.0067387187155441,-1.53906779625779,0.0186314800595962,0.0247520510395068,100,"Simulation 2",1,100,0.533407,0.252790550606144,0.53235,0.54063,0.3283959,0.0735,0.9183,0.8448,-0.166317570832526,-1.21637904808027,0.0252790550606144
"X1131",0.00745409437625548,-1.55113150932915,0.0240084844641692,0.0310385040052267,100,"Simulation 2",1,100,0.476361,0.260806191402231,0.4714,0.46766375,0.33914475,0.0851,0.9322,0.8471,0.221898403344079,-1.30811928939385,0.0260806191402231
"X1132",-0.0220175670877196,-1.51530527399494,0.0241635420209589,0.032160362006222,100,"Simulation 2",1,100,0.502677,0.255735933825294,0.5093,0.50378875,0.33840345,0.0738,0.9313,0.8575,-0.0620476436083967,-1.34213416309034,0.0255735933825294
"X1133",0.0253594710717393,-1.50767051948527,0.027660109311193,0.0364096306404244,100,"Simulation 2",1,100,0.506214,0.258287037501718,0.46155,0.50515875,0.34529754,0.0813,0.936,0.8547,0.0739440778240806,-1.3679628450394,0.0258287037501718
"X1134",-0.00961473907339417,-1.53138542743268,0.0209948512242437,0.0269515495272721,100,"Simulation 2",1,100,0.492662,0.266921823299511,0.50125,0.49045,0.38073168,0.073,0.9281,0.8551,0.00783511173221025,-1.50084514905973,0.0266921823299511
"X1135",0.0503062436978891,-1.52757648848493,0.0196564409928991,0.0270786879219699,100,"Simulation 2",1,100,0.487332,0.248909568130819,0.51815,0.4851725,0.31979682,0.0806,0.9175,0.8369,0.0286587924086645,-1.30645607495952,0.0248909568130819
"X1136",0.00933038745702146,-1.5260904544997,0.0221474465660812,0.0309775957455099,100,"Simulation 2",1,100,0.501511,0.247072436887843,0.47985,0.49919125,0.3321024,0.0739,0.9343,0.8604,0.0811870596306274,-1.34860498439335,0.0247072436887843
"X1137",-0.0165113483482374,-1.47118656463749,0.0152726907205889,0.0211350845805244,100,"Simulation 2",1,100,0.494843,0.247630156473216,0.468,0.49902125,0.3276546,0.0643,0.9126,0.8483,-0.0572299813450137,-1.28519240113599,0.0247630156473216
"X1138",0.0112722642062269,-1.49565298950162,0.0207596951730388,0.0274935910331587,100,"Simulation 2",1,100,0.500563,0.255646185286452,0.5083,0.50001625,0.33514173,0.0787,0.9292,0.8505,-0.00550999639377272,-1.27991067361864,0.0255646185286452
"X1139",-0.0066826185715962,-1.55436996055347,0.0221571875439252,0.0299265302677303,100,"Simulation 2",1,100,0.514945,0.253924984299527,0.4778,0.51556875,0.34818861,0.0899,0.9202,0.8303,0.0128122898536404,-1.39654288469813,0.0253924984299527
"X1140",0.0069901544620614,-1.49519199593139,0.022507794319513,0.0308429292745816,100,"Simulation 2",1,100,0.492685,0.251953362437246,0.4826,0.491845,0.33380739,0.0715,0.902,0.8305,0.0780807052304682,-1.38071470133233,0.0251953362437246
"X1141",0.0179266821255388,-1.52138344573579,0.0308050238398702,0.0400089612821263,100,"Simulation 2",1,100,0.506794,0.258197052154772,0.53055,0.5058825,0.31964856,0.0783,0.9466,0.8683,-0.0104139971915247,-1.30124106633237,0.0258197052154772
"X1142",-0.00250523647191753,-1.53027093476485,0.0241016380254258,0.0320139751688762,100,"Simulation 2",1,100,0.492975,0.256199523483814,0.50175,0.48689,0.36019767,0.091,0.9306,0.8396,0.0921030142793458,-1.33445738209718,0.0256199523483814
"X1143",-0.0224871805276189,-1.56073073472618,0.0241979625191647,0.0325777634137641,100,"Simulation 2",1,100,0.50907,0.256159334687367,0.5351,0.5133475,0.33217653,0.0738,0.9104,0.8366,-0.133412551228734,-1.39661190380353,0.0256159334687367
"X1144",0.0287027232330993,-1.57022524409281,0.0299049977933587,0.0396406304259885,100,"Simulation 2",1,100,0.519136,0.259874782014863,0.51275,0.52230625,0.36686937,0.0978,0.9303,0.8325,-0.0459469797640528,-1.47741112050304,0.0259874782014863
"X1145",0.0192028491358829,-1.51947964803568,0.0228887180024315,0.0298928754940742,100,"Simulation 2",1,100,0.460358,0.255921514633931,0.4013,0.453195,0.2787288,0.0668,0.9203,0.8535,0.304466774842831,-1.20086837749084,0.0255921514633931
"X1146",-0.0611917219273294,-1.55249506912696,0.0240528982838589,0.0324406540308469,100,"Simulation 2",1,100,0.444804,0.248350912096964,0.4908,0.437375,0.35196924,0.0735,0.9065,0.833,0.132343701063157,-1.35810704465607,0.0248350912096964
"X1147",-0.0198173960902402,-1.50867548749992,0.019396429168189,0.0267203109297527,100,"Simulation 2",1,100,0.494409,0.248051974471871,0.52695,0.49375625,0.31794357,0.0679,0.9441,0.8762,-0.0399982951927855,-1.27485549997857,0.0248051974471871
"X1148",0.00455427360069411,-1.53433745502378,0.0227402370076385,0.0301910431558237,100,"Simulation 2",1,100,0.500645,0.254578671682758,0.485,0.50062875,0.31609032,0.0637,0.9285,0.8648,-0.0100500194768356,-1.26843193946482,0.0254578671682758
"X1149",-0.0379075114587334,-1.52290629323643,0.0233079633059041,0.0338492011002101,100,"Simulation 2",1,100,0.483232,0.236971865474074,0.44695,0.4773475,0.28591941,0.0607,0.9,0.8393,0.185977207708955,-1.1652526164843,0.0236971865474074
"X1150",0.00264122460965768,-1.51612037696744,0.0239563796616885,0.0310578736837323,100,"Simulation 2",1,100,0.472457,0.260901560543319,0.4182,0.46821625,0.32291028,0.0704,0.9355,0.8651,0.151974117814807,-1.36509325243861,0.0260901560543319
"X1151",-0.0364214795512829,-1.50677458244076,0.0217462216012185,0.0294519681866456,100,"Simulation 2",1,100,0.516223,0.251371540723803,0.55975,0.52048875,0.3046743,0.0617,0.9345,0.8728,-0.182092472616197,-1.27307435768384,0.0251371540723803
"X1152",-0.0247645952260287,-1.52359124382561,0.0205153251433414,0.0270867576906597,100,"Simulation 2",1,100,0.499285,0.257035805537444,0.51725,0.50019375,0.33788454,0.0707,0.9268,0.8561,-0.0362206403706435,-1.3362021004502,0.0257035805537444
"X1153",-0.0305056138488151,-1.54046624598965,0.0247653390319905,0.0358290626494788,100,"Simulation 2",1,100,0.528317,0.234792406075037,0.5493,0.53451875,0.26864712,0.0654,0.9253,0.8599,-0.180949389021743,-1.07905689161878,0.0234792406075037
"X1154",0.0575471638301767,-1.5033158719588,0.0240415579773886,0.0344449566838927,100,"Simulation 2",1,100,0.426693,0.230479787783588,0.3671,0.41509875,0.26130825,0.0627,0.9389,0.8762,0.405961920743593,-1.05383678599425,0.0230479787783588
"X1155",-0.00599711174626146,-1.49342779144046,0.0182540739292423,0.024632965389895,100,"Simulation 2",1,100,0.488556,0.25198297454111,0.48965,0.485745,0.30882558,0.0638,0.9228,0.859,0.0752342582750611,-1.27703896716074,0.025198297454111
"X1156",0.000913021706719994,-1.48594317630043,0.0174193778537171,0.0213897152254797,100,"Simulation 2",1,100,0.504158,0.27518479454264,0.51015,0.50614625,0.39148053,0.0672,0.9297,0.8625,-0.0204139125579459,-1.48668529536685,0.027518479454264
"X1157",0.0204780101882221,-1.53728786174225,0.0258665193452657,0.0373492547753733,100,"Simulation 2",1,100,0.505936,0.235769594564719,0.4655,0.50533,0.281694,0.0794,0.918,0.8386,0.091235274164344,-1.04718901840498,0.0235769594564719
"X1158",0.0144396390910511,-1.51897128194732,0.025822814767327,0.035337173218999,100,"Simulation 2",1,100,0.507552,0.251980331716023,0.51125,0.507415,0.32884068,0.0887,0.908,0.8193,0.00974438335089461,-1.36347918977681,0.0251980331716023
"X1159",-0.393644043761935,-1.53654950652763,0.393436898706263,0.532528956175923,100,"Simulation 2",1,100,0.457967,0.245223949204878,0.44985,0.44920625,0.33113871,0.0635,0.9293,0.8658,0.191435919886768,-1.10310215150429,0.0245223949204878
"X1160",-0.0196104667029075,-1.49792243099152,0.0217990571043404,0.0282614706007453,100,"Simulation 2",1,100,0.513487,0.256905357983453,0.5406,0.5180725,0.30660168,0.0507,0.9241,0.8734,-0.147470856313987,-1.18492827074709,0.0256905357983453
"X1161",0.00345205734726577,-1.48681517987041,0.016050866569126,0.021425571039679,100,"Simulation 2",1,100,0.479995,0.253568027002976,0.49025,0.47458375,0.3283959,0.0734,0.9158,0.8424,0.0667097726656614,-1.26620253339306,0.0253568027002976
"X1162",0.00997945263585765,-1.55179546611946,0.0213279018949789,0.0314424832929646,100,"Simulation 2",1,100,0.522354,0.234870333201496,0.5313,0.5273275,0.30482256,0.0643,0.9233,0.859,-0.11104241881328,-1.22476271309385,0.0234870333201496
"X1163",-0.0313046785250875,-1.54712466603244,0.0239264812013472,0.0357700331996215,100,"Simulation 2",1,100,0.523981,0.231045439011201,0.58345,0.5273525,0.28977417,0.0766,0.9202,0.8436,-0.130058691815092,-1.16891503714297,0.0231045439011201
"X1164",-0.039498737427551,-1.54748601847915,0.0291138869966036,0.0382073791402657,100,"Simulation 2",1,100,0.520593,0.259687287567648,0.50985,0.523895,0.33921888,0.0782,0.918,0.8398,-0.0640281691912513,-1.40145655275138,0.0259687287567648
"X1165",-0.00367387020747005,-1.51305286066461,0.0265322076172389,0.036482515412927,100,"Simulation 2",1,100,0.468517,0.248296737207884,0.4404,0.46194625,0.31379229,0.0831,0.9193,0.8362,0.181173418850568,-1.30132993986491,0.0248296737207884
"X1166",-0.0158625379617311,-1.46043934599947,0.0209594121292723,0.0282522230722,100,"Simulation 2",1,100,0.475047,0.251639377792021,0.4354,0.47172875,0.31275447,0.0551,0.9263,0.8712,0.121431165911714,-1.30911578509679,0.0251639377792021
"X1167",0.0435159842641839,-1.5321096414972,0.0241427568778115,0.0339162630536622,100,"Simulation 2",1,100,0.473098,0.241440628241513,0.43785,0.46621875,0.29110851,0.0798,0.9371,0.8573,0.249543800721436,-1.10931263805596,0.0241440628241513
"X1168",0.0248658636451647,-1.53366491597354,0.0239155541580093,0.0340211613087912,100,"Simulation 2",1,100,0.522559,0.240539464871372,0.5143,0.52547375,0.2883657,0.0865,0.9396,0.8531,-0.0536432890760513,-1.21290209183116,0.0240539464871372
"X1169",-0.00198044007350771,-1.56547514138564,0.0331560917410065,0.0494519699999115,100,"Simulation 2",1,100,0.474375,0.232483678312733,0.46185,0.4730475,0.2928135,0.0626,0.9022,0.8396,0.0705978382749695,-1.26388292178877,0.0232483678312733
"X1170",-0.0240859139107023,-1.47544977332462,0.0247703398316264,0.0313217207138938,100,"Simulation 2",1,100,0.542241,0.265477749679229,0.58455,0.5508275,0.34225821,0.059,0.9303,0.8713,-0.234407917912678,-1.39124419471298,0.0265477749679229
"X1171",-0.0140711221227554,-1.51408462591822,0.0238476856666186,0.0331916029785343,100,"Simulation 2",1,100,0.475948,0.242683506941477,0.5001,0.47109125,0.30927036,0.085,0.9331,0.8481,0.108093078560872,-1.14093029914438,0.0242683506941477
"X1172",0.00108411753425039,-1.50439014677703,0.0211214524237859,0.02678112646778,100,"Simulation 2",1,100,0.492522,0.266017171762891,0.4593,0.48961125,0.3313611,0.0787,0.9271,0.8484,0.145206743917834,-1.36018542377387,0.0266017171762891
"X1173",0.024414329511702,-1.5164879802009,0.0210259338512756,0.0280656730148458,100,"Simulation 2",1,100,0.497763,0.254088953108787,0.49775,0.4991975,0.3239481,0.0718,0.9135,0.8417,-0.0597830638804755,-1.27089295636811,0.0254088953108787
"X1174",0.022333111557915,-1.49678184629149,0.0253177553251057,0.0336314237444926,100,"Simulation 2",1,100,0.537498,0.251970374633466,0.5655,0.54407,0.29548218,0.0782,0.9461,0.8679,-0.245933372354299,-1.20076077850725,0.0251970374633466
"X1175",-0.0552326779086659,-1.49517652970246,0.0172411173636745,0.0225436506125416,100,"Simulation 2",1,100,0.49497,0.258345250751506,0.47585,0.49626,0.34959708,0.0447,0.9311,0.8864,0.00324903187795139,-1.31464028739499,0.0258345250751506
"X1176",0.0026803003269702,-1.56092690054268,0.0233851376429287,0.0312878748401887,100,"Simulation 2",1,100,0.467812,0.253235730512266,0.4519,0.46233,0.33795867,0.065,0.9439,0.8789,0.12193660113375,-1.33593006635241,0.0253235730512266
"X1177",-0.00587927917925894,-1.4964161951901,0.0211956152040553,0.0278601747082528,100,"Simulation 2",1,100,0.484059,0.25675852983972,0.47425,0.48297,0.33054567,0.0485,0.9417,0.8932,0.0491915360093853,-1.32997515484434,0.025675852983972
"X1178",0.00510674572643093,-1.44734003145844,0.0209018796329186,0.0258613304437322,100,"Simulation 2",1,100,0.537539,0.268931820391697,0.5699,0.54517375,0.35337771,0.0645,0.9317,0.8672,-0.141677245594459,-1.40780735598249,0.0268931820391697
"X1179",0.0341930763929394,-1.48639094665899,0.0224441949000069,0.0283872426117401,100,"Simulation 2",1,100,0.471604,0.26481274875472,0.43885,0.4663075,0.35930811,0.0648,0.9509,0.8861,0.129100187421516,-1.36993005265014,0.026481274875472
"X1180",-0.00312850714719852,-1.5076022527919,0.0191686873929958,0.0267071888343659,100,"Simulation 2",1,100,0.481573,0.246991374263568,0.473,0.47789125,0.34633536,0.0647,0.9219,0.8572,0.0802053294811812,-1.32565756166122,0.0246991374263568
"X1181",-0.00157505778237925,-1.51284070540808,0.0240335111044143,0.0315531146544504,100,"Simulation 2",1,100,0.441348,0.254497417374922,0.3882,0.4288,0.32120529,0.0889,0.9317,0.8428,0.347655124635752,-1.24987584070622,0.0254497417374922
"X1182",0.0024779240387759,-1.54969505566574,0.025332009368747,0.0340959234788864,100,"Simulation 2",1,100,0.489207,0.256123937113707,0.4904,0.48748375,0.35686182,0.0842,0.9236,0.8394,0.0342476895590945,-1.4219786899288,0.0256123937113707
"X1183",0.0142422939343944,-1.47153115286061,0.029887678661885,0.0377333826736375,100,"Simulation 2",1,100,0.529228,0.26463941737444,0.5438,0.53503625,0.33558651,0.0847,0.9232,0.8385,-0.126445464464096,-1.33772374855666,0.026463941737444
"X1184",0.00463552471105613,-1.58198050881355,0.0313743249518559,0.0447144213181904,100,"Simulation 2",1,100,0.489356,0.240727908903917,0.46555,0.48879375,0.30089367,0.0728,0.9465,0.8737,0.0320308408490444,-1.22120833814013,0.0240727908903917
"X1185",-0.00510017244792749,-1.50658559217076,0.0147731789377555,0.0216707681501836,100,"Simulation 2",1,100,0.509282,0.23830238721745,0.5198,0.51444375,0.29822499,0.0996,0.9016,0.802,-0.119087280456539,-1.28300518845316,0.023830238721745
"X1186",-0.0175268170360439,-1.5134833057367,0.0225342526579091,0.0295808178173794,100,"Simulation 2",1,100,0.446716,0.255078200217625,0.38915,0.43831375,0.30378474,0.0585,0.9029,0.8444,0.294183842963672,-1.31748065772945,0.0255078200217625
